ID,SMILES_chiral,SMILES_no_chiral,Target_1,pIC50_1,Target_category,Dataset,pEC50,Target_2,pIC50_2
UNPD_subset_A_3311,CCCCCCCCCCCCCCCCCCCCCCCCCCCCOC(=O)/C=C/c1ccc(OC)c(O)c1,CCCCCCCCCCCCCCCCCCCCCCCCCCCCOC(=O)C=Cc1ccc(OC)c(O)c1,,,,UNPD-A,,,
UNPD_subset_A_3312,COc1ccc(NC(C)=O)cc1,COc1ccc(NC(C)=O)cc1,,,,UNPD-A,,,
UNPD_subset_A_3313,CN(C=O)Nc1ccccc1,CN(C=O)Nc1ccccc1,,,,UNPD-A,,,
UNPD_subset_A_3314,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCO,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCO,,,,UNPD-A,,,
UNPD_subset_A_3315,CCC(c1cnc2c(n1)c(=O)n(C)c(=O)n2C)c1cccc2[nH]cc(CC(NC(=O)OC)C(=O)O[C@H](CC)c3cnc4c(n3)c(=O)n(C)c(=O)n4C)c12,CCC(OC(=O)C(Cc1c[nH]c2cccc(C(CC)c3cnc4c(n3)c(=O)n(C)c(=O)n4C)c12)NC(=O)OC)c1cnc2c(n1)c(=O)n(C)c(=O)n2C,,,,UNPD-A,,,
UNPD_subset_A_3316,CCCCCCCCCCc1ccccc1,CCCCCCCCCCc1ccccc1,,,,UNPD-A,,,
UNPD_subset_A_3317,C[S@@](=N)(=O)CCC(N)C(=O)O,CS(=N)(=O)CCC(N)C(=O)O,,,,UNPD-A,,,
UNPD_subset_A_3318,CC(=O)c1c(O)cc(OC/C=C(\C)CCC=C(C)C)cc1O,CC(=O)c1c(O)cc(OCC=C(C)CCC=C(C)C)cc1O,,,,UNPD-A,,,
UNPD_subset_A_3319,NC1=NN=C(c2ccccc2)c2cc(Cl)ccc2N1,NC1=NN=C(c2ccccc2)c2cc(Cl)ccc2N1,,,,UNPD-A,,,
UNPD_subset_A_3320,CCOC(=O)C=C(C)CC(=O)OCC,CCOC(=O)C=C(C)CC(=O)OCC,,,,UNPD-A,,,
UNPD_subset_A_3321,COc1cc(C)cc(C(=O)O)c1C1=CC(=O)c2c(O)cccc2C1=O,COc1cc(C)cc(C(=O)O)c1C1=CC(=O)c2c(O)cccc2C1=O,,,,UNPD-A,,,
UNPD_subset_A_3322,COc1cc(C=O)c(Cl)cc1O,COc1cc(C=O)c(Cl)cc1O,,,,UNPD-A,,,
UNPD_subset_A_3323,COc1cc(C=CC(=O)NCCCCNCCCNC(=O)C=Cc2cc(OC)c(O)c(OC)c2)cc(OC)c1O,COc1cc(C=CC(=O)NCCCCNCCCNC(=O)C=Cc2cc(OC)c(O)c(OC)c2)cc(OC)c1O,,,,UNPD-A,,,
UNPD_subset_A_3324,CCC(C)=CC(C)=CCC(=O)c1c(O)c(-c2ccc(O)cc2)cn(O)c1=O,CCC(C)=CC(C)=CCC(=O)c1c(O)c(-c2ccc(O)cc2)cn(O)c1=O,,,,UNPD-A,,,
UNPD_subset_A_3325,COc1cn2c(cc1=O)C(=O)c1ccnc(Cc3ccccc3)c1-2,COc1cn2c(cc1=O)C(=O)c1ccnc(Cc3ccccc3)c1-2,,,,UNPD-A,,,
UNPD_subset_A_3326,COc1cc(C=CC(=O)NCCCCN=C(N)N)ccc1O,COc1cc(C=CC(=O)NCCCCN=C(N)N)ccc1O,,,,UNPD-A,,,
UNPD_subset_A_3327,COc1c(O)c(C(=O)C=Cc2ccccc2)c(OC)c(OC)c1OC,COc1c(O)c(C(=O)C=Cc2ccccc2)c(OC)c(OC)c1OC,,,,UNPD-A,,,
UNPD_subset_A_3328,C=Cc1ccc2c(O)c3c(O)c4c(O)ccc(O)c4c(O)c3c(O)c2c1C(=O)OC,C=Cc1ccc2c(O)c3c(O)c4c(O)ccc(O)c4c(O)c3c(O)c2c1C(=O)OC,,,,UNPD-A,,,
UNPD_subset_A_3329,CC/C=C/C=C\C=C/C=C/CCC,CCC=CC=CC=CC=CCCC,,,,UNPD-A,,,
UNPD_subset_A_3330,C=CC(C)(C)CC(=O)c1c(C)cc(O)c2c1C(=O)NC2=O,C=CC(C)(C)CC(=O)c1c(C)cc(O)c2c1C(=O)NC2=O,,,,UNPD-A,,,
UNPD_subset_A_3331,CC(=O)OC/C=C(/C)C[C@H](/C=C(/C/C=C/C(C)(C)O)COC(C)=O)OC(C)=O,CC(=O)OCC=C(C)CC(C=C(CC=CC(C)(C)O)COC(C)=O)OC(C)=O,,,,UNPD-A,,,
UNPD_subset_A_3332,C[C@@](O)(C(=O)O)C(=O)C(=O)CO,CC(O)(C(=O)O)C(=O)C(=O)CO,,,,UNPD-A,,,
UNPD_subset_A_3333,O=C(O)C[C@@H](O)CCCCCCCO,O=C(O)CC(O)CCCCCCCO,,,,UNPD-A,,,
UNPD_subset_A_3334,S=C=N/C=C\CCCCCCCCCCCN=C=S,S=C=NC=CCCCCCCCCCCCN=C=S,,,,UNPD-A,,,
UNPD_subset_A_3335,C=CCC1([C@H](C)CCC(=O)O)C(=O)NC(=S)NC1=O,C=CCC1(C(C)CCC(=O)O)C(=O)NC(=S)NC1=O,,,,UNPD-A,,,
UNPD_subset_A_3336,CCCCCCC[C@H](O)CCCCCCCCCC(=O)O,CCCCCCCC(O)CCCCCCCCCC(=O)O,,,,UNPD-A,,,
UNPD_subset_A_3337,COc1cc(/C=C/CO)cc(O)c1OC/C=C(\C)CC/C=C(\C)CCC=C(C)C,COc1cc(C=CCO)cc(O)c1OCC=C(C)CCC=C(C)CCC=C(C)C,,,,UNPD-A,,,
UNPD_subset_A_3338,CSCCc1ccccc1,CSCCc1ccccc1,,,,UNPD-A,,,
UNPD_subset_A_3339,Cc1ccccc1[C@@H](C)CCCC(C)C,Cc1ccccc1C(C)CCCC(C)C,,,,UNPD-A,,,
UNPD_subset_A_3340,C=C[C@@](C)(O)CCCCC=C(C)CC(C)=O,C=CC(C)(O)CCCCC=C(C)CC(C)=O,,,,UNPD-A,,,
UNPD_subset_A_3341,CCCCCCCCCCCCCC(=O)Nc1ccccc1,CCCCCCCCCCCCCC(=O)Nc1ccccc1,,,,UNPD-A,,,
UNPD_subset_A_3342,Oc1ccc(C=Cc2cccc(O)c2)cc1,Oc1ccc(C=Cc2cccc(O)c2)cc1,,,,UNPD-A,,,
UNPD_subset_A_3343,COC(=O)c1cc(OC)c2cc(O)ccc2c1OC,COC(=O)c1cc(OC)c2cc(O)ccc2c1OC,,,,UNPD-A,,,
UNPD_subset_A_3344,COc1cccc(CCc2ccc(Oc3cc(CCc4cccc(O)c4O)ccc3O)cc2)c1,COc1cccc(CCc2ccc(Oc3cc(CCc4cccc(O)c4O)ccc3O)cc2)c1,,,,UNPD-A,,,
UNPD_subset_A_3345,CCCCCc1cc(O)c(OC(=O)c2c(O)cc(OC)cc2CCC)c(O)c1C(=O)O,CCCCCc1cc(O)c(OC(=O)c2c(O)cc(OC)cc2CCC)c(O)c1C(=O)O,,,,UNPD-A,,,
UNPD_subset_A_3346,COC1=CC(=O)c2c(cc(OC)c(C)c2O)C1=O,COC1=CC(=O)c2c(cc(OC)c(C)c2O)C1=O,,,,UNPD-A,,,
UNPD_subset_A_3347,Nc1ccccc1-c1c[nH]c(C(O)O)c1,Nc1ccccc1-c1c[nH]c(C(O)O)c1,,,,UNPD-A,,,
UNPD_subset_A_3348,Oc1cc(Br)c(Br)c(Br)c1Oc1ccc(Br)cc1Br,Oc1cc(Br)c(Br)c(Br)c1Oc1ccc(Br)cc1Br,,,,UNPD-A,,,
UNPD_subset_A_3349,O=C(C=Cc1ccc(O)cc1)OCCc1ccc(O)cc1,O=C(C=Cc1ccc(O)cc1)OCCc1ccc(O)cc1,,,,UNPD-A,,,
UNPD_subset_A_3350,Cc1ccccc1C,Cc1ccccc1C,,,,UNPD-A,,,
UNPD_subset_A_3351,CCCCC(=O)C=CCCCCCCc1cc(=O)c2ccccc2n1C,CCCCC(=O)C=CCCCCCCc1cc(=O)c2ccccc2n1C,,,,UNPD-A,,,
UNPD_subset_A_3352,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)O,,,,UNPD-A,,,
UNPD_subset_A_3353,c1ccc2c(c1)ccc1c2ccc2c3ccccc3ccc21,c1ccc2c(c1)ccc1c2ccc2c3ccccc3ccc21,,,,UNPD-A,,,
UNPD_subset_A_3354,CCc1c(C)cc2cc3c(c(O)c2c1O)C(=O)[C@@](C)([C@@]1(C)C(=O)c2c(cc4cc(C)c(CC)c(O)c4c2O)C(C)(C)C1=O)C(=O)C3(C)C,CCc1c(C)cc2cc3c(c(O)c2c1O)C(=O)C(C)(C1(C)C(=O)c2c(cc4cc(C)c(CC)c(O)c4c2O)C(C)(C)C1=O)C(=O)C3(C)C,,,,UNPD-A,,,
UNPD_subset_A_3355,CCCCCCCCCCCCCCCCOC[C@H](COC(C)=O)OC(C)=O,CCCCCCCCCCCCCCCCOCC(COC(C)=O)OC(C)=O,,,,UNPD-A,,,
UNPD_subset_A_3356,Cc1ccc([C@@](O)(CO)COCC(C)C)c(O)c1,Cc1ccc(C(O)(CO)COCC(C)C)c(O)c1,,,,UNPD-A,,,
UNPD_subset_A_3357,CCCCS,CCCCS,,,,UNPD-A,,,
UNPD_subset_A_3358,COc1ccc(C(=O)Oc2ccccc2)cc1,COc1ccc(C(=O)Oc2ccccc2)cc1,,,,UNPD-A,,,
UNPD_subset_A_3359,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCOC(C)=O,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCOC(C)=O,,,,UNPD-A,,,
UNPD_subset_A_3360,C[C@H](O)CCC/C=C\C/C=C\CCCCCCCC(=O)NC(CCC(N)=O)C(=O)O,CC(O)CCCC=CCC=CCCCCCCCC(=O)NC(CCC(N)=O)C(=O)O,,,,UNPD-A,,,
UNPD_subset_A_3361,CC(=O)NC(CSc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C(=O)O,CC(=O)NC(CSc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C(=O)O,,,,UNPD-A,,,
UNPD_subset_A_3362,O=C(/C=C/c1ccccc1)c1c(O)cc(OCc2ccccc2)cc1OCc1ccccc1,O=C(C=Cc1ccccc1)c1c(O)cc(OCc2ccccc2)cc1OCc1ccccc1,,,,UNPD-A,,,
UNPD_subset_A_3363,NC(C(=O)CC[C@@H](N)C(=O)O)C(O)O,NC(CCC(=O)C(N)C(O)O)C(=O)O,,,,UNPD-A,,,
UNPD_subset_A_3364,CC/C=C\C=C\[C@H](O)C/C=C\CCCCCCCC(=O)O,CCC=CC=CC(O)CC=CCCCCCCCC(=O)O,,,,UNPD-A,,,
UNPD_subset_A_3365,CCCCCCC=CCC(=O)CCc1ccc(O)c(OC)c1,CCCCCCC=CCC(=O)CCc1ccc(O)c(OC)c1,,,,UNPD-A,,,
UNPD_subset_A_3366,COc1cccc2c1C(=O)c1c(O)cc(C)cc1C2=O,COc1cccc2c1C(=O)c1c(O)cc(C)cc1C2=O,,,,UNPD-A,,,
UNPD_subset_A_3367,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,,,,UNPD-A,,,
UNPD_subset_A_3368,CC/C=C\C/C=C\C/C=C\C/C=C\CC[C@@H](OC(C)=O)[C@H](C)NC(C)=O,CCC=CCC=CCC=CCC=CCCC(OC(C)=O)C(C)NC(C)=O,,,,UNPD-A,,,
UNPD_subset_A_3369,Oc1ccccc1-c1ccccc1O,Oc1ccccc1-c1ccccc1O,,,,UNPD-A,,,
UNPD_subset_A_3370,COc1ccccc1C(=O)CC(=O)C(C)O,COc1ccccc1C(=O)CC(=O)C(C)O,,,,UNPD-A,,,
UNPD_subset_A_3371,CC(C)=CCc1ccc2c(CC=C(C)C)c[nH]c2c1,CC(C)=CCc1ccc2c(CC=C(C)C)c[nH]c2c1,,,,UNPD-A,,,
UNPD_subset_A_3372,CCCCCC[C@H](CCCCCCCCC(=O)OC)OC,CCCCCCC(CCCCCCCCC(=O)OC)OC,,,,UNPD-A,,,
UNPD_subset_A_3373,CCOC(=O)C=Cc1c[nH]cn1,CCOC(=O)C=Cc1c[nH]cn1,,,,UNPD-A,,,
UNPD_subset_A_3374,CC(=O)C=CC(C)=C(C)c1c[nH]c2ccccc12,CC(=O)C=CC(C)=C(C)c1c[nH]c2ccccc12,,,,UNPD-A,,,
UNPD_subset_A_3375,CCc1ccc2c(O)c3c(cc2c1)C(=O)c1cccc(OC)c1C3=O,CCc1ccc2c(O)c3c(cc2c1)C(=O)c1cccc(OC)c1C3=O,,,,UNPD-A,,,
UNPD_subset_A_3376,Cc1ccc(O)c(Cl)c1,Cc1ccc(O)c(Cl)c1,,,,UNPD-A,,,
UNPD_subset_A_3377,O=c1c2ccccc2[nH]c2cc(O)cc(O)c12,O=c1c2ccccc2[nH]c2cc(O)cc(O)c12,,,,UNPD-A,,,
UNPD_subset_A_3378,O=C(C=Cc1ccc(O)c(O)c1)OCOC(=O)CCC(=O)OC=CCc1ccc(O)c(O)c1,O=C(C=Cc1ccc(O)c(O)c1)OCOC(=O)CCC(=O)OC=CCc1ccc(O)c(O)c1,,,,UNPD-A,,,
UNPD_subset_A_3379,CC/C=C/C/C=C/C/C=C/CCCCCC=O,CCC=CCC=CCC=CCCCCCC=O,,,,UNPD-A,,,
UNPD_subset_A_3380,Cc1cc(C(=O)O)ccc1O,Cc1cc(C(=O)O)ccc1O,,,,UNPD-A,,,
UNPD_subset_A_3381,O=C(OCC(COC(=O)c1ccccc1)OC(=O)c1ccccc1)c1ccccc1,O=C(OCC(COC(=O)c1ccccc1)OC(=O)c1ccccc1)c1ccccc1,,,,UNPD-A,,,
UNPD_subset_A_3382,COc1cc(C)ccc1C(C)C,COc1cc(C)ccc1C(C)C,,,,UNPD-A,,,
UNPD_subset_A_3383,CCCCCc1cc(OC(=O)c2c(O)cc(OC)cc2CCC)cc(OC(=O)c2c(O)cc(OC)cc2CCC)c1,CCCCCc1cc(OC(=O)c2c(O)cc(OC)cc2CCC)cc(OC(=O)c2c(O)cc(OC)cc2CCC)c1,,,,UNPD-A,,,
UNPD_subset_A_3384,CCCC/C=C/CCCCCCCCCCCCCCCCCCCCCCCCCCCCCC[C@H](O)CCCC,CCCCC=CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(O)CCCC,,,,UNPD-A,,,
UNPD_subset_A_3385,CC(=O)c1c(O)cc2cc(O)cc(O)c2c1O,CC(=O)c1c(O)cc2cc(O)cc(O)c2c1O,,,,UNPD-A,,,
UNPD_subset_A_3386,COc1c(O)cc2c(c1O)C(=O)c1ccccc1C2=O,COc1c(O)cc2c(c1O)C(=O)c1ccccc1C2=O,,,,UNPD-A,,,
UNPD_subset_A_3387,CC#CC#CC#CCC=CCCCOC(C)=O,CC#CC#CC#CCC=CCCCOC(C)=O,,,,UNPD-A,,,
UNPD_subset_A_3388,C=Cc1c(OC)c(O)c2cc(OC)c(OC)c(O)c2c1O,C=Cc1c(OC)c(O)c2cc(OC)c(OC)c(O)c2c1O,,,,UNPD-A,,,
UNPD_subset_A_3389,O=c1[nH]c(=O)c2nc3ccccc3nc2[nH]1,O=c1[nH]c(=O)c2nc3ccccc3nc2[nH]1,,,,UNPD-A,,,
UNPD_subset_A_3390,COc1c(O)ccc(CCCc2ccccc2O)c1OC,COc1c(O)ccc(CCCc2ccccc2O)c1OC,,,,UNPD-A,,,
UNPD_subset_A_3391,CCCCCCCCCCCCCC[C@H](O)CCCOC1=CC(=O)C=C(CC2=CC(=O)C=C(OCCCCC)C2=O)C1=O,CCCCCCCCCCCCCCC(O)CCCOC1=CC(=O)C=C(CC2=CC(=O)C=C(OCCCCC)C2=O)C1=O,,,,UNPD-A,,,
UNPD_subset_A_3392,COc1cc(C(=O)O)cc2c1[nH]c1ccccc12,COc1cc(C(=O)O)cc2c1[nH]c1ccccc12,,,,UNPD-A,,,
UNPD_subset_A_3393,CCCC(=O)C(=O)CCC(=O)OC[C@H](O)CO,CCCC(=O)C(=O)CCC(=O)OCC(O)CO,,,,UNPD-A,,,
UNPD_subset_A_3394,CC(C)CCCC(C)C,CC(C)CCCC(C)C,,,,UNPD-A,,,
UNPD_subset_A_3395,COc1cc(O)c([C@H](CCc2ccc(O)cc2)c2ccc(O)cc2OC)cc1CCCc1ccc(O)cc1,COc1cc(O)c(C(CCc2ccc(O)cc2)c2ccc(O)cc2OC)cc1CCCc1ccc(O)cc1,,,,UNPD-A,,,
UNPD_subset_A_3396,CCCCCCCCCCC(=O)OC,CCCCCCCCCCC(=O)OC,,,,UNPD-A,,,
UNPD_subset_A_3397,CCCCCCCCCCCCCCCCCC/C=C/C=C/CCCCCC[C@@H](O)CCCC,CCCCCCCCCCCCCCCCCCC=CC=CCCCCCCC(O)CCCC,,,,UNPD-A,,,
UNPD_subset_A_3398,CC=C(C)CC(N)=O,CC=C(C)CC(N)=O,,,,UNPD-A,,,
UNPD_subset_A_3399,CCCCCC[C@H](C)CCCCCC(C)C(=O)OC,CCCCCCC(C)CCCCCC(C)C(=O)OC,,,,UNPD-A,,,
UNPD_subset_A_3400,CCOC(=O)c1ccccc1O,CCOC(=O)c1ccccc1O,,,,UNPD-A,,,
UNPD_subset_A_3401,COC(C=O)[C@@H](O)[C@@H](O)[C@@H](C)O,COC(C=O)C(O)C(O)C(C)O,,,,UNPD-A,,,
UNPD_subset_A_3402,CCCCC/C=C\CCCCCCCCCCCCCCCCCC(=O)OC,CCCCCC=CCCCCCCCCCCCCCCCCCC(=O)OC,,,,UNPD-A,,,
UNPD_subset_A_3403,CCCN(CCC)CCc1cccc2[nH]c(O)cc12,CCCN(CCC)CCc1cccc2[nH]c(O)cc12,,,,UNPD-A,,,
UNPD_subset_A_3404,C=c1c(O)cc2c(O)c3cc4cc(O)cc(=CC(=O)C[C@H](C)O)c4c(O)c3c(O)c2c1O,C=c1c(O)cc2c(O)c3cc4cc(O)cc(=CC(=O)CC(C)O)c4c(O)c3c(O)c2c1O,,,,UNPD-A,,,
UNPD_subset_A_3405,COC(=O)c1ccccc1NC(=O)[C@@]1(OC)Nc2ccccc2C1=O,COC(=O)c1ccccc1NC(=O)C1(OC)Nc2ccccc2C1=O,,,,UNPD-A,,,
UNPD_subset_A_3406,COC(=O)c1cnc(C)c2cnccc12,COC(=O)c1cnc(C)c2cnccc12,,,,UNPD-A,,,
UNPD_subset_A_3407,CC(=O)OC[C@H](OC(C)=O)C(C)(C)[C@H](C=C(C)C)OC(C)=O,CC(=O)OCC(OC(C)=O)C(C)(C)C(C=C(C)C)OC(C)=O,,,,UNPD-A,,,
UNPD_subset_A_3408,COc1cc(C=O)cc(Br)c1OC,COc1cc(C=O)cc(Br)c1OC,,,,UNPD-A,,,
UNPD_subset_A_3409,COc1cc(C#N)nc(-c2ccccn2)c1,COc1cc(C#N)nc(-c2ccccn2)c1,,,,UNPD-A,,,
UNPD_subset_A_3410,CC(/C=C/C=C(C)/C=C/C=C(\C)C(=O)O)=C\C=C\C=C(C)\C=C\C=C(/C)CC/C=C(\C)CO,CC(C=CC=C(C)C=CC=C(C)C(=O)O)=CC=CC=C(C)C=CC=C(C)CCC=C(C)CO,,,,UNPD-A,,,
UNPD_subset_A_3411,C/C=C/CCCCCCCCC=C=CCCCC(=O)OC,CC=CCCCCCCCCC=C=CCCCC(=O)OC,,,,UNPD-A,,,
UNPD_subset_A_3412,C/C=C/c1cc(OC)c(O[C@@H](C)[C@H](O)c2cc(OC)c(O)c(OC)c2)c(OC)c1,CC=Cc1cc(OC)c(OC(C)C(O)c2cc(OC)c(O)c(OC)c2)c(OC)c1,,,,UNPD-A,,,
UNPD_subset_A_3413,CC/C=C/[S@+]([O-])CC(N)C(=O)O,CCC=C[S+]([O-])CC(N)C(=O)O,,,,UNPD-A,,,
UNPD_subset_A_3414,O=C(Cc1ccc(O)cc1)C(O)c1ccc(O)cc1O,O=C(Cc1ccc(O)cc1)C(O)c1ccc(O)cc1O,,,,UNPD-A,,,
UNPD_subset_A_3415,CCCCC/C=C/C/C=C\CCCCCCCC(=O)OC[C@@H](O)COC(=O)CCCCCCC/C=C\CCCCCCCC,CCCCCC=CCC=CCCCCCCCC(=O)OCC(O)COC(=O)CCCCCCCC=CCCCCCCCC,,,,UNPD-A,,,
UNPD_subset_A_3416,NC(C(=O)C(O)CO)C(O)CO,NC(C(=O)C(O)CO)C(O)CO,,,,UNPD-A,,,
UNPD_subset_A_3417,CC(=O)CC(=O)CC(=O)CC(C)=O,CC(=O)CC(=O)CC(=O)CC(C)=O,,,,UNPD-A,,,
UNPD_subset_A_3418,CCC,CCC,,,,UNPD-A,,,
UNPD_subset_A_3419,CC(NC(=O)C#CC#CC#C/C=C/CO)C(=O)O,CC(NC(=O)C#CC#CC#CC=CCO)C(=O)O,,,,UNPD-A,,,
UNPD_subset_A_3420,CC[C@H](O)CCC/C=C\C#CC#C/C=C/C=C/Cl,CCC(O)CCCC=CC#CC#CC=CC=CCl,,,,UNPD-A,,,
UNPD_subset_A_3421,CCCCCCCCCCCC(=O)c1c(O)cc(O)cc1O,CCCCCCCCCCCC(=O)c1c(O)cc(O)cc1O,,,,UNPD-A,,,
UNPD_subset_A_3422,CCCCCCCCCCC/C=C\C[C@H](COC[C@H](O)CO)OC,CCCCCCCCCCCC=CCC(COCC(O)CO)OC,,,,UNPD-A,,,
UNPD_subset_A_3423,CCCCCC[C@H](O)CCCCCCC(=O)CCN(O)C(=O)C(N)CO,CCCCCCC(O)CCCCCCC(=O)CCN(O)C(=O)C(N)CO,,,,UNPD-A,,,
UNPD_subset_A_3424,CC(C)=CC(=O)C=C(C)CCC/C(C)=C/CC/C(C)=C/C=O,CC(C)=CC(=O)C=C(C)CCCC(C)=CCCC(C)=CC=O,,,,UNPD-A,,,
UNPD_subset_A_3425,CCCCCCCC/C=C\CCCCC=CCc1c(O)c(OC)cc(O)c1-c1c(O)cc(O)cc1CCCCCCCCCCCCCCC,CCCCCCCCC=CCCCCC=CCc1c(O)c(OC)cc(O)c1-c1c(O)cc(O)cc1CCCCCCCCCCCCCCC,,,,UNPD-A,,,
UNPD_subset_A_3426,CCCCCCC[C@H](O)CC(=O)O,CCCCCCCC(O)CC(=O)O,,,,UNPD-A,,,
UNPD_subset_A_3427,COc1ccc(C(=O)C(C)c2cc(O)c(OC)cc2O)cc1O,COc1ccc(C(=O)C(C)c2cc(O)c(OC)cc2O)cc1O,,,,UNPD-A,,,
UNPD_subset_A_3428,COc1cc(CC[C@H](O)CC(=O)CCc2ccc(O)cc2)ccc1O,COc1cc(CCC(O)CC(=O)CCc2ccc(O)cc2)ccc1O,,,,UNPD-A,,,
UNPD_subset_A_3429,CCCCCCCCCCCCCCCC(=O)CC(=O)CCCC[C@H](O)CCCCCCCC,CCCCCCCCCCCCCCCC(=O)CC(=O)CCCCC(O)CCCCCCCC,,,,UNPD-A,,,
UNPD_subset_A_3430,CC(C)=CCC/C(C)=C/Cc1c(O)cc(CCc2ccc(O)cc2)cc1O,CC(C)=CCCC(C)=CCc1c(O)cc(CCc2ccc(O)cc2)cc1O,,,,UNPD-A,,,
UNPD_subset_A_3431,CCCCCCCC/C(C)=C\CCCCCCCC(=O)OC[C@H](O)CO,CCCCCCCCC(C)=CCCCCCCCC(=O)OCC(O)CO,,,,UNPD-A,,,
UNPD_subset_A_3432,CC(C)NC(=O)NC(C)C,CC(C)NC(=O)NC(C)C,,,,UNPD-A,,,
UNPD_subset_A_3433,CCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@H](CO)[C@H](O)[C@H](O)CCCCCCCCC,CCCCCCCCCCCCCCCCCCCCCCC(=O)NC(CO)C(O)C(O)CCCCCCCCC,,,,UNPD-A,,,
UNPD_subset_A_3434,COc1ccc(O)c(CC=C(C)C)c1,COc1ccc(O)c(CC=C(C)C)c1,,,,UNPD-A,,,
UNPD_subset_A_3435,C=C(C)C(C)=O,C=C(C)C(C)=O,,,,UNPD-A,,,
UNPD_subset_A_3436,CCCCCCCc1cc(OC(=O)c2c(CCCCCCC)cc(OC)cc2OC)cc(OC)c1C(=O)O,CCCCCCCc1cc(OC(=O)c2c(CCCCCCC)cc(OC)cc2OC)cc(OC)c1C(=O)O,,,,UNPD-A,,,
UNPD_subset_A_3437,CC(=O)N[C@H](CO)Cc1c[nH]c2ccccc12,CC(=O)NC(CO)Cc1c[nH]c2ccccc12,,,,UNPD-A,,,
UNPD_subset_A_3438,COc1cccc2c1c(OC)n1c3cc(C)cc4ccc(O)c(c43)c21,COc1cccc2c1c(OC)n1c3cc(C)cc4ccc(O)c(c43)c21,,,,UNPD-A,,,
UNPD_subset_A_3439,CCCCCCCCCc1cc(O)cc(O)c1OC,CCCCCCCCCc1cc(O)cc(O)c1OC,,,,UNPD-A,,,
UNPD_subset_A_3440,CCC(C)=CC=CCC(=O)c1c(O)[nH]c(Cc2ccc(O)cc2)c1O,CCC(C)=CC=CCC(=O)c1c(O)[nH]c(Cc2ccc(O)cc2)c1O,,,,UNPD-A,,,
UNPD_subset_A_3441,COc1cc(CCCCCCCC(C)=O)nc2ccccc12,COc1cc(CCCCCCCC(C)=O)nc2ccccc12,,,,UNPD-A,,,
UNPD_subset_A_3442,CC(C)CC(NC(=O)C(O)C(N)Cc1ccccc1)C(=O)O,CC(C)CC(NC(=O)C(O)C(N)Cc1ccccc1)C(=O)O,,,,UNPD-A,,,
UNPD_subset_A_3443,COc1ccc(OCC=CC#Cc2ccc(OC)c(O)c2)cc1,COc1ccc(OCC=CC#Cc2ccc(OC)c(O)c2)cc1,,,,UNPD-A,,,
UNPD_subset_A_3444,COC(=O)c1c(/C=C/c2ccccc2)cc(O)c(C/C=C(\C)C/C=C/C(C)(C)O)c1O,COC(=O)c1c(C=Cc2ccccc2)cc(O)c(CC=C(C)CC=CC(C)(C)O)c1O,,,,UNPD-A,,,
UNPD_subset_A_3445,O=C(NC[C@H](O)c1ccccc1)c1ccccc1,O=C(NCC(O)c1ccccc1)c1ccccc1,,,,UNPD-A,,,
UNPD_subset_A_3446,Cc1[nH]c(=N)[nH]c1[C@]1(c2c[nH]c3cc(Br)ccc23)N=C(c2c[nH]c3cc(Br)ccc23)NC1=O,Cc1[nH]c(=N)[nH]c1C1(c2c[nH]c3cc(Br)ccc23)N=C(c2c[nH]c3cc(Br)ccc23)NC1=O,,,,UNPD-A,,,
UNPD_subset_A_3447,CC(C)=CC[C@@H](O)C(C)c1ccc(C)c(O)c1,CC(C)=CCC(O)C(C)c1ccc(C)c(O)c1,,,,UNPD-A,,,
UNPD_subset_A_3448,CCCC(C)C,CCCC(C)C,,,,UNPD-A,,,
UNPD_subset_A_3449,C/C=C/[C@H](O)Cc1cccc(O)c1CO,CC=CC(O)Cc1cccc(O)c1CO,,,,UNPD-A,,,
UNPD_subset_A_3450,C=c1c(O)c2c(O)ccc(O)c2c(O)c1=CC(C)=O,C=c1c(O)c2c(O)ccc(O)c2c(O)c1=CC(C)=O,,,,UNPD-A,,,
UNPD_subset_A_3451,BrC(Br)=CC(Br)Br,BrC(Br)=CC(Br)Br,,,,UNPD-A,,,
UNPD_subset_A_3452,Oc1cccc(CCCCCCC/C=C\CCCc2ccccc2)c1,Oc1cccc(CCCCCCCC=CCCCc2ccccc2)c1,,,,UNPD-A,,,
UNPD_subset_A_3453,CC(C)CCCCCCCCCCCC(=O)O[C@H](CCCCCCCCCCCC(C)C)CC(=O)NC(CCCN)C(=O)O,CC(C)CCCCCCCCCCCC(=O)OC(CCCCCCCCCCCC(C)C)CC(=O)NC(CCCN)C(=O)O,,,,UNPD-A,,,
