fragments_h,fragments,count,frequency,MW,CLogP,HBA,HBD,heavy
C=C1C[C@@]23CC[C]4[C@@](C)(CCC[C@@]4(C)C(=O)O[C@]4O[C@@](CO)[C@](O)[C@@](O)[C@]4O)[C]2CC[C@H]1C3,*[C@]12CC[C]3[C@](CC[C]4[C@@]3(C)CCC[C@@]4(C)C(=O)O[C@]3O[C@@](CO)[C@](O)[C@@](O)[C@]3O)(CC1=C)C2,2,0.051203277009728626,457.2226283959999,4.172730000000002,7,4,33
O=C1OC[C]2O[C@](O)[CH][C@](O)[C]2OC(=O)c2cc(O)c(O)c(O)c2-c2c1ccc(O)c2O,*O[C@]1O[C]2COC(=O)c3cc(*)c(O)c(O)c3-c3c(cc(O)c(O)c3O)C(=O)O[C]2[C@](O*)[C@@]1*,2,0.051203277009728626,445.04070085599994,1.2737499999999997,12,7,32
CCc1c(O)ccc2c1OCC2=O,*CCc1c(O)ccc2c1OC(*)C2=O,2,0.051203277009728626,178.06299418,1.5297,3,1,13
COc1cc(C)c(C(=O)Oc2cc(C)c(C=O)c(O)c2)c(OC)c1,*C(=O)c1c(C)cc(OC(=O)c2c(C)cc(OC)cc2OC)cc1O,2,0.051203277009728626,330.110338296,3.057940000000001,6,1,24
CCCCC[C]1CC[C@](CCCCC)(C2=CC(=O)C(C)(C)O2)C2=C1OC(C)(C)C2=O,*C(C)CCC[C]1CC[C@](CCCC(*)C)(C2=CC(=O)C(C)(C)O2)C2=C1OC(C)(C)C2=O,2,0.051203277009728626,415.28483472799996,6.395490000000007,4,0,30
C/C=C/C(=O)N1CCCCC1,*C/C=C/C(=O)N1CCCCC1,2,0.051203277009728626,153.1153641,1.5750000000000002,1,0,11
Cc1cc(O)cc(O)c1C(=O)NC(C)C=O,*Oc1cc(C)c(C(=O)NC(C)C(*)=O)c(O)c1,2,0.051203277009728626,223.084457896,0.72342,4,3,16
Cc1cc(O)cc(O)c1C(=O)NC(C)C(=O)O,*Oc1cc(C)c(C(=O)NC(C)C(=O)O)c(O)c1,2,0.051203277009728626,239.079372516,0.6091199999999999,4,4,17
O=C(O[C@]1[C@@](O)O[C]2COC(=O)c3ccc(O)c(O)c3-c3c(cc(O)c(O)c3O)C(=O)O[C]2[C@@]1O)c1cc(O)c(O)c(O)c1,*O[C@]1O[C]2COC(=O)c3cc(*)c(O)c(O)c3-c3c(cc(O)c(O)c3O)C(=O)O[C]2[C@](O*)[C@@]1OC(=O)c1cc(O)c(O)c(O)c1,2,0.051203277009728626,613.046574084,1.5752500000000007,17,10,44
O=C1OC[C]2O[C@](O)[C@@](O)[CH][C]2OC(=O)c2cc(O)c(O)c(O)c2-c2c1ccc(O)c2O,*O[C@]1O[C]2COC(=O)c3cc(*)c(O)c(O)c3-c3c(cc(O)c(O)c3O)C(=O)O[C]2[C@](*)[C@@]1O*,2,0.051203277009728626,445.04070085599994,1.2737499999999997,12,7,32
CCCCC[C]1CC[C@](CCC/C(C)=C/[C]2CC(C)=CC(=O)O2)(C2=CC(=O)C(C)(C)O2)C2=C1OC(C)(C)C2=O,*C(C)CCC[C]1CC[C@](CCC/C(C)=C/[C]2CC(C)=CC(=O)O2)(C2=CC(=O)C(C)(C)O2)C2=C1OC(C)(C)C2=O,2,0.051203277009728626,536.3137891279998,7.356980000000009,6,0,39
CCCCC[C@]1(C2=CC(=O)C(C)(C)O2)CC[C](CCC/C(C)=C/[C]2CC(C)=CC(=O)O2)C2=C1C(=O)C(C)(C)O2,*C(C)CCC[C@]1(C2=CC(=O)C(C)(C)O2)CC[C](CCC/C(C)=C/[C]2CC(C)=CC(=O)O2)C2=C1C(=O)C(C)(C)O2,2,0.051203277009728626,536.3137891279999,7.356980000000009,6,0,39
CCCC,*CCCC*,2,0.051203277009728626,58.078250319999995,1.8064,0,0,4
CCCCC[C]1CC[C@@](CCC/C(C)=C/[C]2CC(C)=CC(=O)O2)(C2=CC(=O)C(C)(C)O2)C2=C1OC(C)(C)C2=O,*C(C)CCC[C]1CC[C@@](CCC/C(C)=C/[C]2CC(C)=CC(=O)O2)(C2=CC(=O)C(C)(C)O2)C2=C1OC(C)(C)C2=O,2,0.051203277009728626,536.3137891279998,7.356980000000009,6,0,39
O=Cc1cc(O)c(O)c(O)c1Oc1cc2c(c(O)c1O)-c1c(cc(O)c(O)c1O)C(=O)O[C]1[C](COC2=O)O[C@](O)[C@@](OC(=O)c2cc(O)c(O)c(O)c2)[C@]1O,*O[C@]1O[C]2COC(=O)c3cc(Oc4c(C(*)=O)cc(O)c(O)c4O)c(O)c(O)c3-c3c(cc(O)c(O)c3O)C(=O)O[C]2[C@](O*)[C@@]1OC(=O)c1cc(O)c(O)c(O)c1,2,0.051203277009728626,781.052447312,2.296850000000002,22,13,56
O=Cc1cc(O)c(O)c(O)c1Oc1cc2c(c(O)c1O)-c1c(cc(O)c(O)c1O)C(=O)O[C]1[CH][C@](O)[C@@](O)O[C]1COC2=O,*O[C@]1O[C]2COC(=O)c3cc(Oc4c(C(*)=O)cc(O)c(O)c4O)c(O)c(O)c3-c3c(cc(O)c(O)c3O)C(=O)O[C]2[C@](*)[C@@]1O*,2,0.051203277009728626,613.0465740839999,1.9953500000000004,17,10,44
CCCCC[C]1CC[C@@](CCCCC)(C2=CC(=O)C(C)(C)O2)C2=C1OC(C)(C)C2=O,*C(C)CCC[C]1CC[C@@](CCCC(*)C)(C2=CC(=O)C(C)(C)O2)C2=C1OC(C)(C)C2=O,2,0.051203277009728626,415.28483472799996,6.395490000000007,4,0,30
CCCCC[C@@]1(C2=CC(=O)C(C)(C)O2)CC[C](CCC/C(C)=C/[C]2CC(C)=CC(=O)O2)C2=C1C(=O)C(C)(C)O2,*C(C)CCC[C@@]1(C2=CC(=O)C(C)(C)O2)CC[C](CCC/C(C)=C/[C]2CC(C)=CC(=O)O2)C2=C1C(=O)C(C)(C)O2,2,0.051203277009728626,536.3137891279999,7.356980000000009,6,0,39
COc1cc(C)c(C=O)c(OC)c1,*C(=O)c1c(C)cc(OC)cc1OC,2,0.051203277009728626,180.078644244,1.8247200000000001,3,0,13
O[C@]1[CH]O[C@@](CO[C@]2OC[C@](O)[C@@](O)[C@]2O)[C@](O)[C@@]1O,*[C@]1O[C@@](CO[C@]2OC[C@](O)[C@@](O)[C@]2O)[C@](O)[C@@](O)[C@]1O,2,0.051203277009728626,287.040306932,-0.32638999999999985,9,6,20
O=C(O[C@]1[C]2OC(=O)c3cc(O)c(O)c(O)c3-c3c(ccc(O)c3O)C(=O)OC[C]2O[C@](O)[C@@]1O)c1cc(O)c(O)c(O)c1,*O[C@]1O[C]2COC(=O)c3cc(*)c(O)c(O)c3-c3c(cc(O)c(O)c3O)C(=O)O[C]2[C@](OC(=O)c2cc(O)c(O)c(O)c2)[C@@]1O*,2,0.051203277009728626,613.0465740839999,1.575249999999999,17,10,44
CC(C)=CCc1c(O)ccc2c1OCC2=O,*C1Oc2c(ccc(O)c2CC=C(C)C)C1=O,2,0.051203277009728626,218.094294308,2.476000000000001,3,1,16
CCCCC/C=C/c1ccc2c(c1)OCO2,*CCCCC/C=C/c1ccc2c(c1)OCO2,2,0.051203277009728626,218.130679816,4.0088000000000035,2,0,16
C=C(C=O)CO,*C(=O)C(=C)CO,2,0.051203277009728626,86.036779432,-0.26620000000000005,2,1,6
Cc1cccc(O)c1C(=O)NC(C)C(=O)O,*c1cc(C)c(C(=O)NC(C)C(=O)O)c(O)c1,2,0.051203277009728626,223.084457896,0.9035199999999999,3,3,16
Cc1cccc(O)c1C(=O)NC(C)C=O,*C(=O)C(C)NC(=O)c1c(C)cc(*)cc1O,2,0.051203277009728626,207.089543276,1.01782,3,2,15
COc1ccc(C)cc1,*Cc1ccc(OC)cc1,2,0.051203277009728626,122.07316494,2.0036199999999997,1,0,9
O=Cc1cc(O)c(O)c(O)c1Oc1cc2c(c(O)c1O)-c1c(cc(O)c(O)c1O)C(=O)O[C]1[C](COC2=O)O[C@](OC(=O)c2cc(O)c(O)c(O)c2)[C@@](OC(=O)c2cc(O)c(O)c(O)c2)[C@]1O,*O[C@]1[C]2OC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(Oc4c(C(*)=O)cc(O)c(O)c4O)c(O)c3O)C(=O)OC[C]2O[C@](OC(=O)c2cc(O)c(O)c(O)c2)[C@@]1OC(=O)c1cc(O)c(O)c(O)c1,2,0.051203277009728626,933.0634059200002,2.8981500000000073,26,15,67
O=C/C=C/CCCC/C=C/c1ccc2c(c1)OCO2,*C(=O)/C=C/CCCC/C=C/c1ccc2c(c1)OCO2,2,0.051203277009728626,258.12559443600003,3.7440000000000024,3,0,19
CCCCCC,*CCCCCC*,2,0.051203277009728626,86.109550448,2.5866000000000007,0,0,6
CCC/C=C/c1ccc2c(c1)OCO2,*CCC/C=C/c1ccc2c(c1)OCO2,2,0.051203277009728626,190.099379688,3.228600000000002,2,0,14
O=Cc1cc(O)c(O)c(O)c1Oc1cc2c(c(O)c1O)-c1c(cc(O)c(O)c1O)C(=O)O[C]1[C](COC2=O)O[C@](OC(=O)c2cc(O)c(O)c(O)c2)[C@@](OC(=O)c2cc(O)c(O)c(O)c2)[C@]1OC(=O)c1cc(O)c(O)c(O)c1,*C(=O)c1cc(O)c(O)c(O)c1Oc1cc2c(c(O)c1O)-c1c(cc(O)c(O)c1O)C(=O)O[C]1[C](COC2=O)O[C@](OC(=O)c2cc(O)c(O)c(O)c2)[C@@](OC(=O)c2cc(O)c(O)c(O)c2)[C@]1OC(=O)c1cc(O)c(O)c(O)c1,2,0.051203277009728626,1085.074364528,3.499450000000013,30,17,78
CCCCC/C=C/C=O,*CCCCC/C=C/C(*)=O,2,0.051203277009728626,126.104465068,2.3218000000000005,1,0,9
O=Cc1cc(O)c(O)c(O)c1Oc1cc2c(c(O)c1O)-c1c(cc(O)c(O)c1O)C(=O)O[C]1[C](COC2=O)O[C@](O)[C@@](O)[C@]1OC(=O)c1cc(O)c(O)c(O)c1,*O[C@]1O[C]2COC(=O)c3cc(Oc4c(C(*)=O)cc(O)c(O)c4O)c(O)c(O)c3-c3c(cc(O)c(O)c3O)C(=O)O[C]2[C@](OC(=O)c2cc(O)c(O)c(O)c2)[C@@]1O*,2,0.051203277009728626,781.052447312,2.296850000000002,22,13,56
Cc1cc(OC(=O)c2c(C)cc(O)cc2O)cc(O)c1C(=O)NC(C)C=O,*Oc1cc(C)c(C(=O)Oc2cc(C)c(C(=O)NC(C)C(*)=O)c(O)c2)c(O)c1,2,0.051203277009728626,373.11615194800004,1.9566400000000002,7,4,27
Cc1cc(OC(=O)c2c(C)cc(O)cc2O)cc(O)c1C(=O)NC(C)C(=O)O,*Oc1cc(C)c(C(=O)Oc2cc(C)c(C(=O)NC(C)C(=O)O)c(O)c2)c(O)c1,2,0.051203277009728626,389.111066568,1.8423400000000003,7,5,28
C/C=C/C=O,*C/C=C/C(*)=O,2,0.051203277009728626,70.041864812,0.7614000000000001,1,0,5
COC(C)=O,*CC(=O)OC,2,0.051203277009728626,74.036779432,0.17930000000000001,2,0,5
O=Cc1cc(O)c(O)c(O)c1Oc1cc2c(c(O)c1O)-c1c(cc(O)c(O)c1O)C(=O)O[C]1[CH][C](OC(=O)c3cc(O)c(O)c(O)c3)[CH]O[C]1COC2=O,*C(=O)c1cc(O)c(O)c(O)c1Oc1cc2c(c(O)c1O)-c1c(cc(O)c(O)c1O)C(=O)O[C]1[C](COC2=O)O[C@](*)[C@@](OC(=O)c2cc(O)c(O)c(O)c2)[C@]1*,2,0.051203277009728626,749.062618072,2.896450000000005,20,11,54
CC(C)=CC=O,*C(=O)C=C(C)C,2,0.051203277009728626,84.057514876,1.1515,1,0,6
CC(C)(O)[C]1CC[C@](C)([C@]2[C@](O)C[C@@]3(C)C4C[C@@](O[C@]5O[C@@](CO)[C@](O)[C@@](O)[C@]5O)C5C(C)(C)[CH]CC[C@@]56C[C@@]46CC[C@]23C)O1,*[C@]1CC[C@]23C[C@]24CC[C@]2(C)[C@@]([C@@]5(C)CC[C](C(C)(C)O)O5)[C@@](O)C[C@@]2(C)C4C[C@](O[C@]2O[C@@](CO)[C@](O)[C@@](O)[C@]2O)C3C1(C)C,2,0.051203277009728626,626.34548318,5.890400000000006,9,6,45
O=C(O[C]1[CH][CH]O[C]2COC(=O)c3ccc(O)c(O)c3-c3c(cc(O)c(O)c3O)C(=O)O[C]12)c1cc(O)c(O)c(O)c1,*c1cc2c(c(O)c1O)-c1c(cc(O)c(O)c1O)C(=O)O[C]1[C](COC2=O)O[C@](*)[C@@](*)[C@]1OC(=O)c1cc(O)c(O)c(O)c1,2,0.051203277009728626,581.0567448439999,2.174850000000001,15,8,42
NC(Cc1c[nH]cn1)C(=O)NC(C=O)Cc1ccccc1,*NC(Cc1c[nH]cn1)C(=O)NC(Cc1ccccc1)C(*)=O,2,0.051203277009728626,286.142975816,0.2059000000000002,4,3,21
NC(Cc1c[nH]cn1)C(=O)NC(Cc1ccccc1)C(=O)O,*NC(Cc1c[nH]cn1)C(=O)NC(Cc1ccccc1)C(=O)O,2,0.051203277009728626,302.13789043599996,0.09160000000000051,4,4,22
O=C1OC[C]2O[CH][CH][CH][C]2OC(=O)c2cc(O)c(O)c(O)c2-c2c1ccc(O)c2O,*c1cc2c(c(O)c1O)-c1c(cc(O)c(O)c1O)C(=O)O[C]1[C](COC2=O)O[C@](*)[C@@](*)[C@]1*,2,0.051203277009728626,413.05087161599994,1.8733500000000003,10,5,30
O=C(O[C]1[CH]O[C]2COC(=O)c3ccc(O)c(O)c3-c3c(cc(O)c(O)c3O)C(=O)O[C]2[CH]1)c1cc(O)c(O)c(O)c1,*c1cc2c(c(O)c1O)-c1c(cc(O)c(O)c1O)C(=O)O[C]1[C](COC2=O)O[C@](*)[C@@](OC(=O)c2cc(O)c(O)c(O)c2)[C@]1*,2,0.051203277009728626,581.0567448439999,2.174850000000001,15,8,42
O=C(O[C@]1[C]2OC(=O)c3cc(O)c(O)c(O)c3-c3c(ccc(O)c3O)C(=O)OC[C]2O[CH][C@@]1OC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,*c1cc2c(c(O)c1O)-c1c(cc(O)c(O)c1O)C(=O)O[C]1[C](COC2=O)O[C@](*)[C@@](OC(=O)c2cc(O)c(O)c(O)c2)[C@]1OC(=O)c1cc(O)c(O)c(O)c1,2,0.051203277009728626,749.062618072,2.476350000000002,20,11,54
O=C(O[C@]1O[C]2COC(=O)c3ccc(O)c(O)c3-c3c(cc(O)c(O)c3O)C(=O)O[C]2[C@](OC(=O)c2cc(O)c(O)c(O)c2)[C@@]1OC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,*c1cc2c(c(O)c1O)-c1c(cc(O)c(O)c1O)C(=O)O[C]1[C](COC2=O)O[C@](OC(=O)c2cc(O)c(O)c(O)c2)[C@@](OC(=O)c2cc(O)c(O)c(O)c2)[C@]1OC(=O)c1cc(O)c(O)c(O)c1,2,0.051203277009728626,917.0684913000001,2.777850000000006,25,14,66
O=Cc1cc(O)c(O)c(O)c1Oc1cc2c(c(O)c1O)-c1c(cc(O)c(O)c1O)C(=O)O[C]1[C](COC2=O)O[CH][C@](O)[C@@]1OC(=O)c1cc(O)c(O)c(O)c1,*O[C@]1[C@@](*)O[C]2COC(=O)c3cc(Oc4c(C(*)=O)cc(O)c(O)c4O)c(O)c(O)c3-c3c(cc(O)c(O)c3O)C(=O)O[C]2[C@@]1OC(=O)c1cc(O)c(O)c(O)c1,2,0.051203277009728626,765.057532692,2.596650000000002,21,12,55
CC(C)CC(N)C(=O)NC(C)C(=O)N1CCCC1C=O,*NC(CC(C)C)C(=O)NC(C)C(=O)N1CCCC1C(*)=O,2,0.051203277009728626,283.18959166,0.054400000000001114,4,2,20
CC(C)CC(N)C(=O)NC(C)C=O,*NC(CC(C)C)C(=O)NC(C)C(*)=O,2,0.051203277009728626,186.136827816,0.06339999999999968,3,2,13
CC(C)CC(N)C(=O)NC(C)C(=O)N1CCCC1C(=O)O,*NC(CC(C)C)C(=O)NC(C)C(=O)N1CCCC1C(=O)O,2,0.051203277009728626,299.18450628,-0.05989999999999879,4,3,21
CC(N)C(=O)N1CCCC1C=O,*NC(C)C(=O)N1CCCC1C(*)=O,2,0.051203277009728626,170.105527688,-0.4764999999999999,3,1,12
O=Cc1cc(O)c(O)c(O)c1Oc1cc2c(c(O)c1O)-c1c(cc(O)c(O)c1O)C(=O)O[C]1[CH][C](O)[CH]O[C]1COC2=O,*O[C@]1[C@@](*)O[C]2COC(=O)c3cc(Oc4c(C(*)=O)cc(O)c(O)c4O)c(O)c(O)c3-c3c(cc(O)c(O)c3O)C(=O)O[C]2[C@@]1*,2,0.051203277009728626,597.0516594639998,2.2951500000000005,16,9,43
CC(N)C(=O)N1CCCC1C(=O)O,*NC(C)C(=O)N1CCCC1C(=O)O,2,0.051203277009728626,186.100442308,-0.5907999999999995,3,2,13
NCC=O,*C(=O)CN,2,0.051203277009728626,59.03711378,-0.8560000000000001,2,1,4
NCCCCC(N)C(=O)O,*NC(CCCCN)C(=O)O,2,0.051203277009728626,146.105527688,-0.4726999999999995,3,3,10
O=CCNC(=O)C1CCCN1,*C(=O)CNC(=O)C1CCCN1*,2,0.051203277009728626,156.089877624,-0.9465000000000001,3,2,11
O=C(O[C@]1O[C]2COC(=O)c3ccc(O)c(O)c3-c3c(cc(O)c(O)c3O)C(=O)O[C]2[CH][C@@]1OC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,*c1cc2c(c(O)c1O)-c1c(cc(O)c(O)c1O)C(=O)O[C]1[C](COC2=O)O[C@](OC(=O)c2cc(O)c(O)c(O)c2)[C@@](OC(=O)c2cc(O)c(O)c(O)c2)[C@]1*,2,0.051203277009728626,749.062618072,2.4763500000000036,20,11,54
O=C(O)C(Cc1ccccc1)NC(=O)C1CCCN1,*N1CCCC1C(=O)NC(Cc1ccccc1)C(=O)O,2,0.051203277009728626,262.131742436,0.5504999999999998,3,3,19
O=CC(Cc1ccccc1)NC(=O)C1CCCN1,*C(=O)C(Cc1ccccc1)NC(=O)C1CCCN1*,2,0.051203277009728626,246.136827816,0.6648,3,2,18
O=C(O[C@]1[CH][C@](OC(=O)c2cc(O)c(O)c(O)c2)[C]2OC(=O)c3cc(O)c(O)c(O)c3-c3c(ccc(O)c3O)C(=O)OC[C]2O1)c1cc(O)c(O)c(O)c1,*c1cc2c(c(O)c1O)-c1c(cc(O)c(O)c1O)C(=O)O[C]1[C](COC2=O)O[C@](OC(=O)c2cc(O)c(O)c(O)c2)[C@@](*)[C@]1OC(=O)c1cc(O)c(O)c(O)c1,2,0.051203277009728626,749.0626180720001,2.476350000000002,20,11,54
O=Cc1cc(O)c(O)c(O)c1Oc1cc2c(c(O)c1O)-c1c(cc(O)c(O)c1O)C(=O)O[C]1[CH][CH][CH]O[C]1COC2=O,*C(=O)c1cc(O)c(O)c(O)c1Oc1cc2c(c(O)c1O)-c1c(cc(O)c(O)c1O)C(=O)O[C]1[C](COC2=O)O[C@](*)[C@@](*)[C@]1*,2,0.051203277009728626,581.0567448439999,2.59495,15,8,42
O=Cc1cc(O)c(O)c(O)c1Oc1cc2c(c(O)c1O)-c1c(cc(O)c(O)c1O)C(=O)O[C]1[CH][C@](OC(=O)c3cc(O)c(O)c(O)c3)[C@@](OC(=O)c3cc(O)c(O)c(O)c3)O[C]1COC2=O,*C(=O)c1cc(O)c(O)c(O)c1Oc1cc2c(c(O)c1O)-c1c(cc(O)c(O)c1O)C(=O)O[C]1[C](COC2=O)O[C@](OC(=O)c2cc(O)c(O)c(O)c2)[C@@](OC(=O)c2cc(O)c(O)c(O)c2)[C@]1*,2,0.051203277009728626,917.0684913000001,3.1979500000000085,25,14,66
O=Cc1cc(O)c(O)c(O)c1Oc1cc2c(c(O)c1O)-c1c(cc(O)c(O)c1O)C(=O)O[C]1[C](OC(=O)c3cc(O)c(O)c(O)c3)[CH][CH]O[C]1COC2=O,*C(=O)c1cc(O)c(O)c(O)c1Oc1cc2c(c(O)c1O)-c1c(cc(O)c(O)c1O)C(=O)O[C]1[C](COC2=O)O[C@](*)[C@@](*)[C@]1OC(=O)c1cc(O)c(O)c(O)c1,2,0.051203277009728626,749.062618072,2.896450000000005,20,11,54
O=Cc1cc(O)c(O)c(O)c1Oc1cc2c(c(O)c1O)-c1c(cc(O)c(O)c1O)C(=O)O[C]1[C](COC2=O)O[C@](O)[C@@](O)[C@]1O,*O[C@]1O[C]2COC(=O)c3cc(Oc4c(C(*)=O)cc(O)c(O)c4O)c(O)c(O)c3-c3c(cc(O)c(O)c3O)C(=O)O[C]2[C@](O*)[C@@]1O*,2,0.051203277009728626,629.0414887039999,1.6955500000000003,18,11,45
O=C1OC[C]2O[C@](O)[C@@](O)[C@](O)[C]2OC(=O)c2cc(O)c(O)c(O)c2-c2c1ccc(O)c2O,*O[C@]1O[C]2COC(=O)c3cc(*)c(O)c(O)c3-c3c(cc(O)c(O)c3O)C(=O)O[C]2[C@](O*)[C@@]1O*,2,0.051203277009728626,461.0356154759999,0.9739499999999999,13,8,33
O=Cc1cc(O)c(O)c(O)c1Oc1cc2c(c(O)c1O)-c1c(cc(O)c(O)c1O)C(=O)O[C]1[CH][CH][C](OC(=O)c3cc(O)c(O)c(O)c3)O[C]1COC2=O,*C(=O)c1cc(O)c(O)c(O)c1Oc1cc2c(c(O)c1O)-c1c(cc(O)c(O)c1O)C(=O)O[C]1[C](COC2=O)O[C@](OC(=O)c2cc(O)c(O)c(O)c2)[C@@](*)[C@]1*,2,0.051203277009728626,749.0626180720001,2.896450000000004,20,11,54
O=Cc1cc(O)c(O)c(O)c1Oc1cc2c(c(O)c1O)-c1c(cc(O)c(O)c1O)C(=O)O[C]1[C](COC2=O)O[CH][C@](OC(=O)c2cc(O)c(O)c(O)c2)[C@@]1OC(=O)c1cc(O)c(O)c(O)c1,*C(=O)c1cc(O)c(O)c(O)c1Oc1cc2c(c(O)c1O)-c1c(cc(O)c(O)c1O)C(=O)O[C]1[C](COC2=O)O[C@](*)[C@@](OC(=O)c2cc(O)c(O)c(O)c2)[C@]1OC(=O)c1cc(O)c(O)c(O)c1,2,0.051203277009728626,917.0684913000001,3.1979500000000085,25,14,66
O=Cc1cc(O)c(O)c(O)c1Oc1cc2c(c(O)c1O)-c1c(cc(O)c(O)c1O)C(=O)O[C]1[C](COC2=O)O[C@](OC(=O)c2cc(O)c(O)c(O)c2)[CH][C@]1OC(=O)c1cc(O)c(O)c(O)c1,*C(=O)c1cc(O)c(O)c(O)c1Oc1cc2c(c(O)c1O)-c1c(cc(O)c(O)c1O)C(=O)O[C]1[C](COC2=O)O[C@](OC(=O)c2cc(O)c(O)c(O)c2)[C@@](*)[C@]1OC(=O)c1cc(O)c(O)c(O)c1,2,0.051203277009728626,917.0684913000001,3.1979500000000085,25,14,66
CC1(C)[C@](O)CC[C@@]2(C)C1CC[C@]1(C)C2CC=C2C3[C@@](C)[C@@](C)CC[C@]3(C=O)CC[C@]21C(=O)O,*C(=O)[C@@]12CC[C@]3(C(=O)O)C(=CCC4[C@@]5(C)CC[C@](O)C(C)(C)C5CC[C@]43C)C1[C@](C)[C@](C)CC2,2,0.051203277009728626,467.31613485599996,6.728670000000007,3,2,34
CC(C)=CCc1c(O)c(CC=C(C)C)c2occc(=O)c2c1O,*c1coc2c(CC=C(C)C)c(O)c(CC=C(C)C)c(O)c2c1=O,2,0.051203277009728626,314.15180918399994,4.221600000000005,4,2,23
CCc1c(O)c(CC=C(C)C)c(O)c2c(=O)ccoc12,*CCc1c(O)c(CC=C(C)C)c(O)c2c(=O)c(*)coc12,2,0.051203277009728626,274.120509056,3.2753000000000023,4,2,20
CCc1c(O)c(CC=C(C)C)c2occc(=O)c2c1O,*CCc1c(O)c(CC=C(C)C)c2occ(*)c(=O)c2c1O,2,0.051203277009728626,274.120509056,3.2753000000000028,4,2,20
CCc1c(O)c(CC)c2occc(=O)c2c1O,*CCc1c(O)c(CC*)c2occ(*)c(=O)c2c1O,2,0.051203277009728626,234.089208928,2.329000000000001,4,2,17
CC1(C)[C@](O)CC[C@@]2(C)C1CC[C@]1(C)C2CC=C2C3[C@@](C)[C@@](C)CC[C@]3(C(=O)O)CC[C@]21C=O,*C(=O)[C@@]12CC[C@@]3(C(=O)O)CC[C@](C)[C@](C)C3C1=CCC1[C@@]3(C)CC[C@@](O)C(C)(C)C3CC[C@]12C,2,0.051203277009728626,467.31613485599996,6.728670000000007,3,2,34
CC1(C)[C@](O)CC[C@@]2(C)C1CC[C@]1(C)C2CC=C2C3[C@@](C)[C@@](C)CC[C@]3(C=O)CC[C@]21C=O,*C(=O)[C@@]12CC[C@]3(C(*)=O)C(=CCC4[C@@]5(C)CC[C@](O)C(C)(C)C5CC[C@]43C)C1[C@](C)[C@](C)CC2,2,0.051203277009728626,451.321220236,6.842970000000008,3,1,33
O=C(O[C]1[CH][CH][C]2OC(=O)c3cc(O)c(O)c(O)c3-c3c(ccc(O)c3O)C(=O)OC[C]2O1)c1cc(O)c(O)c(O)c1,*c1cc2c(c(O)c1O)-c1c(cc(O)c(O)c1O)C(=O)O[C]1[C](COC2=O)O[C@](OC(=O)c2cc(O)c(O)c(O)c2)[C@@](*)[C@]1*,2,0.051203277009728626,581.0567448439999,2.17485,15,8,42
NCC(=O)O,*NCC(=O)O,2,0.051203277009728626,75.0320284,-0.9702999999999999,2,2,5
NC(C=O)CO,*NC(CO)C(*)=O,2,0.051203277009728626,89.047678464,-1.4951000000000003,3,2,6
CC(C)CC(C=O)NC(=O)CN,*NCC(=O)NC(CC(C)C)C(*)=O,2,0.051203277009728626,172.121177752,-0.3250999999999992,3,2,12
CCO,*CCO,2,0.051203277009728626,46.041864812,-0.0014000000000000123,1,1,3
CC(C)=CCc1c(O)cc(C)cc1O,*Cc1cc(O)c(CC=C(C)C)c(O)c1,2,0.051203277009728626,192.115029752,2.9149200000000017,2,2,14
O=C(O[C@]1[CH][C@](O)[C]2OC(=O)c3cc(O)c(O)c(O)c3-c3c(ccc(O)c3O)C(=O)OC[C]2O1)c1cc(O)c(O)c(O)c1,*O[C@]1[C]2OC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(*)c(O)c3O)C(=O)OC[C]2O[C@](OC(=O)c2cc(O)c(O)c(O)c2)[C@@]1*,2,0.051203277009728626,597.051659464,1.87505,16,9,43
CCc1c(O)cc(/C=C/c2ccc(O)cc2)cc1O,*CCc1c(O)cc(/C=C/c2ccc(O)cc2)cc1O,2,0.051203277009728626,256.10994437200003,3.5362000000000013,3,3,19
O=C1OC[C]2O[CH][CH][C](O)[C]2OC(=O)c2cc(O)c(O)c(O)c2-c2c1ccc(O)c2O,*O[C@]1[C]2OC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(*)c(O)c3O)C(=O)OC[C]2O[C@](*)[C@@]1*,2,0.051203277009728626,429.04578623599997,1.57355,11,6,31
CCc1c(O)cc(O)cc1/C=C/c1ccc(O)cc1,*CCc1c(O)cc(O)cc1/C=C/c1ccc(O)cc1,2,0.051203277009728626,256.10994437200003,3.536200000000002,3,3,19
O=C(O[C@]1[CH]O[C]2COC(=O)c3ccc(O)c(O)c3-c3c(cc(O)c(O)c3O)C(=O)O[C]2[C@@]1O)c1cc(O)c(O)c(O)c1,*O[C@]1[C]2OC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(*)c(O)c3O)C(=O)OC[C]2O[C@](*)[C@@]1OC(=O)c1cc(O)c(O)c(O)c1,2,0.051203277009728626,597.0516594639998,1.875050000000001,16,9,43
